id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
88,0.9999310726538444,0.9982934616845804,0.9991911251314587,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
89,0.9998945021455308,1.0009224084777792,1.0012720373710233,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
90,0.9998621371532354,0.9991929304218986,0.999997432210471,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
91,0.9999739425991245,1.002393763061554,1.0012970559718015,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
92,1.0001851569209819,1.001111563645564,1.000561700600906,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
93,0.9999398886208595,0.99837959464084,0.9996630592794515,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
94,1.0000704912050473,1.0064161371303602,1.0023407840872944,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
95,1.0002426087697114,1.0017309534855858,1.001915786359239,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
96,1.000046198999797,1.0010208667475344,1.0010194534007315,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
97,0.9999280319536945,1.0017745405871215,1.00200159829616,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
98,0.9998300981197308,1.0006258289834125,0.9992429363393085,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
99,0.9999772423759319,1.0002209553177812,0.9999177126294794,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
100,0.9999695630316063,1.0026173350044587,1.0007193825291685,GMM estimator,0.5,0.8,3411,1.0,1.0,1.0,0
1,1.0007311484226706,0.9987499674703252,1.0014312074593579,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
2,1.000150824599341,0.9999323462697757,1.0005749396523407,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
3,1.0000010204683896,0.9975821667320413,0.9999736992058501,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
4,1.0001669594696772,0.9979070935213038,0.9983213405290061,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
5,1.000063583268943,1.000296590650114,0.9993016766028568,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
6,1.0001217245972354,0.9999418723162394,1.0015898809925676,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
7,0.999901088117902,0.9999592803801177,0.9988669915375243,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
8,0.9995495809022861,1.0008320052321464,1.0019129235088924,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
9,0.9999124860966979,0.9991529346159936,0.9991085696991043,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
10,0.9998066329352883,0.9985827849602733,0.9980967127151535,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
11,1.0002345397854422,1.0019297062392154,1.0017278253803041,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
12,0.9998559078325006,1.0005886602399425,1.0028640512265317,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
13,1.0002170596512605,0.9982382578588481,0.9998375270891434,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
14,1.000295876356542,0.9995604908408362,1.0005803935959845,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
15,0.9996987646962695,1.0006786518066602,1.0011988369716165,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
16,0.9992022651295511,1.0036783085272658,1.0009604904398388,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
17,1.00032682319611,0.9995587377955607,1.0006294113504552,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
18,0.9996569073104175,0.9973489699800283,0.9963653043744225,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
19,0.9997532050274833,1.0007537277582612,0.9991786209118138,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
20,0.9999471779080996,0.9999741499679763,1.0001378269794232,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
21,1.0005006186516565,0.9977735506395367,0.9978586021624718,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
22,1.0001527716737615,0.9991391796736815,0.9989944049654824,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
23,0.9999402226986863,1.0012712973199482,1.0026313754007359,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
24,1.0000603483744976,0.9987686276657806,0.9980365526073216,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
25,0.9999968225324893,0.9977782253107046,0.9971514345765494,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
26,0.9994785581231881,1.000448665797158,0.9994478269061273,Three-step,0.75,0.8,3411,1.0,1.0,1.0,0
