id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23,gamma13,gamma23,add_const
21,0.06790343770086942,0.1268519443845342,0.21105453740673144,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
22,0.14496188881415673,0.13541729490795174,0.2483064153088559,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
23,-0.07302870686475896,0.22591993788077738,0.2571509216766457,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
24,0.3004217942942604,-0.25326147365957474,-0.13122119291259526,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
25,-0.07791177418665056,0.39148031160608077,-0.30302627534443954,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
26,-0.03453662109116623,-0.06727305133087118,-0.2573205441496053,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
27,0.06651777887583785,-0.048228527735620134,0.03009630362510841,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
28,0.01567649044442614,0.13703417104584759,-0.1212814847282068,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
29,0.04010520676613348,-0.40948678739320243,0.09136840143589293,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
30,-0.1733595825007723,0.0796050180083064,0.07079647987802651,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
31,0.08363857612766452,0.45217289635232794,0.36809757494192724,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
32,-0.0880883156654755,-0.4799500408279544,-0.06448616075723826,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
33,0.29593523085337353,0.18546269327937523,0.023466123829254722,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
34,0.05046729131217185,-0.6313342271024106,-0.12259606956820554,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
35,-0.023773438213564146,0.33781280565650645,-0.07918457245683046,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
36,0.11384400400971252,0.08194448156351695,-0.42055139089928606,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
37,-0.13482414919516703,-0.06624000075397007,-0.24819012089520498,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
38,-0.16057341023775498,-0.35373995891899435,-0.16660635718761385,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
39,-0.09008878871143686,-0.2864395783204049,-0.16639865798275383,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
40,0.12520992353746702,0.4683816619220132,-0.010029996409455462,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
41,-0.031541037886337636,-0.4540567814066324,0.25712219078992143,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
42,0.3904373014353322,-0.03253723739838922,-0.04387042379324541,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
43,-0.2316548743771191,-0.3800809274120127,0.10691984557593649,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
44,0.6091215229863604,-0.23929997998619096,0.1992254129911893,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
45,-0.0003776623792686796,-0.11471047536114899,-0.030648152317729924,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
46,0.026068300415257428,-0.0013875391207904427,0.3264669148314226,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
47,0.04292794048709759,0.3184060827877765,0.5585409512741673,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
48,0.2553884981465833,0.22373840607430767,0.020599189512809073,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
49,-0.27000493507784207,-0.18403042359049598,0.44838511472712883,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
50,-0.2774071286320711,-0.048252362587668116,0.004067387129141786,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
51,0.1319946293158036,0.28908237849679147,-0.08655284711100435,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
52,0.023054073274716008,0.12923430452412543,-0.13628866898857817,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
53,0.1891620456974002,0.2082115460331974,0.24399491185279168,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
54,0.0032196515996489447,0.3838147789934904,0.09497031566057638,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
55,-0.18819387469327156,0.28746329536072096,0.016096514621639055,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
56,-0.3270537904923091,0.1618610150702507,-0.27825359586837856,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
57,-0.32200665174176624,-0.6063945960278458,-0.3284401330929416,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
58,-0.18628603341712013,-0.49269129277469853,-0.3549938209433622,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
59,0.5897617922743899,0.30153783577768134,0.24131715221803046,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
60,-0.11540619808722939,0.4655067488913603,-0.004342264692896266,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
61,0.023074562796751238,-0.06292336103976988,-0.038759399165999776,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
62,0.06178395780655859,0.11629938676850565,0.36701127564096964,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
63,-0.26035030497090494,-0.07063236613438119,-0.0785143680283485,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
64,0.03851650143971274,0.40948384043320013,0.054006631880865866,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
65,-0.3537430011876774,-0.20770917583256113,0.38472100118489966,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
66,0.06612479204352179,0.5254448540784422,0.10794936299770871,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
67,0.19685431952504706,-0.4395792688512093,-0.023904716452454802,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
68,-0.022595814003842543,0.2179917926372587,-0.182203201602696,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
69,-0.25080540740305585,-0.18989837795016468,0.03439262711123661,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
70,-0.05591073529415564,-0.14520137304244257,-0.0171095505814477,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
71,-0.23327348290405567,-0.15907653005731343,0.21441361162115904,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
72,-0.05232329545513145,-0.4213084099999849,-0.5736677274185854,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
73,-0.06496411547956157,0.3371370693574904,-0.1603438444419419,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
74,-0.38163939830071086,-0.12102839697472517,0.17531196564191073,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
75,-0.008877026778969942,-0.026859618213705465,0.15458360812112135,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
76,0.052815085821141285,-0.1841350999374391,0.01827356712778419,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
77,-0.23885163740235263,0.01920139301732672,-0.400992570327117,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
78,-0.5187115330572789,-0.335454681302876,-0.5147253749417633,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
79,0.08277077405816967,-0.2900531347728138,0.5336698292071649,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
80,0.09330974838089914,-0.2567007326321185,-0.3602435286905856,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
81,-0.33332851906714905,-0.3191033400694948,-0.314910344783478,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
82,0.19845376486650204,0.44394173485653343,0.08991625247204775,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
83,-0.06020914806408664,0.1050280754297949,-0.010065627877704921,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
84,-0.2733460514106106,-0.11983229423654657,0.07271197008238159,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
85,-0.31705896608994566,-0.34238825634753106,-0.35245091076666435,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
86,-0.2048126689806088,-0.07460469754633768,-0.31908258341262,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
87,-0.023793451652724142,-0.6021900943981578,0.09855429852532593,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
88,0.225907437516813,0.22762158182746986,0.08076790960085667,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
89,0.059064992799029575,-0.3028908557022217,0.23039770620612174,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
90,-0.0012168404855268467,-0.4649551053185345,0.2702176581403296,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
91,0.016798740118153327,0.17223148756798576,-0.07993403203302724,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
92,-0.6334730868988439,0.09980744678385589,-0.3194791035383853,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
93,0.025559371457149507,0.36811393954521354,-0.3206650874330867,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
94,-0.041189017034267375,-0.14892874710153264,0.12371521826007062,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
95,-0.12642822880002372,-0.06512572789554436,0.2101182933374998,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
96,-0.06541929334828175,-0.40223203024810616,-0.15201154224015648,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
97,-0.24780208756610153,-0.11151358693743074,0.06012814326193412,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
98,0.11083336161345177,0.5066130060088877,-0.1682119665010085,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
99,-0.2573513546362739,-0.18797885851120597,0.39683785052297804,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
100,-0.16741637761810998,0.2795110240771853,-0.023496265833538196,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
101,0.04425869535983509,-0.3332979510348122,-0.0847783661223943,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
102,0.19264999777765685,-0.23257825111567895,-0.16096753803209235,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
103,0.032556304944207595,-0.09761959036015544,0.1720571348163443,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
104,-0.5980385933942837,0.27929356232255964,0.01419991686201392,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
105,-0.1509388923160057,-0.2467213762900611,-0.5268497422514596,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
106,-0.32505952462343013,-0.552816789898412,-0.3446174011570513,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
107,-0.5567034285783776,-0.20834167810524598,0.4060154669672853,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
108,-0.1013313573511288,0.06832672154849245,0.43229934692617406,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
109,0.0294455051132135,0.20645404459369276,0.2131013703683354,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
110,0.2985727860300756,-0.3980578959033772,0.22571252312338974,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
111,0.16426207637490756,0.3012790182591454,-0.04036515191663948,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
112,-0.13816403368742625,-0.12511775858238777,-0.027331394945056982,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
113,-0.4190919301969517,0.18883673696293085,0.1253482396858632,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
114,0.27648014007379845,-0.07161244882493453,-0.20591180911526857,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
115,0.1780851085733308,-0.17212717999978366,-0.05659348257902055,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
116,-0.024766485752818437,0.1304800995724404,-0.15498773255039894,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
117,-0.4003836320915101,-0.7460698501087077,-0.0516768480160623,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
118,-0.1986584488937483,-0.3734703032082163,-0.2430219148261421,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
119,0.008544020929876038,-0.11590115822476511,-0.040402513294647405,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
120,-0.12614282111344147,0.00692891904187941,0.19263359105653524,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
121,0.03479955371680549,0.11436391106735658,0.27470726673153256,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
122,0.4816600218323043,-0.2006158228434892,-0.021447961201362498,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
123,0.23657886000871114,0.4299037773872614,0.13567886157536643,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
124,-0.06656257114021578,-0.2197195824090779,-0.31224662973405615,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
125,-0.09459075942605781,0.18136761529983705,0.2531181425282805,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
126,-0.07961871100752141,-0.21286270990345235,0.02958312944439388,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
127,0.021930405217607352,0.11678635269355908,0.18517574910247006,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
128,0.3699700887166594,-0.10344019831554893,0.3442144650767685,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
129,0.05722489060095537,0.16289471411832618,0.3237067416509539,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
130,-0.14914480444208414,-0.5750239311268229,-0.20146413448086553,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
131,-0.08510690595728973,-0.08113805049149511,-0.03079862003714319,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
132,-0.43471372066213554,-0.3002797740648872,0.07071482452359344,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
133,-0.1047643622381432,-0.3482614817227468,0.055443992625648086,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
134,0.06568659774457707,-0.09477887338931928,0.17866925758999413,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
135,0.060470517804505006,-0.31433379713762494,-0.15047352511375203,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
136,-0.27630130898407185,-0.11992886270828815,-0.0825449674355061,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
137,-0.09306331004071199,0.1229222248677582,-0.05519577326663003,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
138,0.4211874099016283,0.10184475471339784,0.07695264194198644,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
139,-0.1260875647530892,-0.08050183585862378,-0.17802700460026524,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
140,0.2312207815225175,0.04410079782816706,0.20207902651086265,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
141,0.010581475532661295,-0.1840572125808693,0.047667538395767095,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
142,0.1321571434773895,-0.23028033656394886,0.20863330022940774,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
143,0.11430815184606526,0.32589281111097473,0.030757698900620915,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
144,0.2399417922829705,0.36808675635429583,0.10411046451152832,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
145,0.27630431788542176,0.08349560828027724,0.5674023871909925,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
146,-0.11974143633068268,0.036299464857911,-0.09227917651453516,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
147,-0.10347565235566039,0.10651227429651157,-0.04698409279099139,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
148,0.15107576384286928,0.06056077323731408,-0.005244723609710549,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
149,-0.1785302919818212,-0.08886613890126448,0.0676548053297297,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
150,0.24573282935389393,-0.13755754807585535,-0.0886644653101008,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
151,0.15476539642165704,-0.1972425974513858,-0.16754628744452554,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
152,0.10172359360086243,0.009566161565223663,0.0593653002890585,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
153,0.1386598416840652,-0.07269982696929637,0.2804528687605899,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
154,0.020414969873002023,0.770973346499615,0.0379812813766387,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
155,0.031185836949205497,0.16171165613849542,-0.3436055367269079,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
156,0.3599901080092902,-0.06710014745109341,0.3537212496581198,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
157,0.026566619850270735,0.15849606139153752,-0.3888686008887215,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
158,0.29909629712898905,0.42847679192020205,0.09018486584205822,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
159,-0.01855891725763957,0.9025961800856299,0.25061697685761525,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
160,0.14347427914368066,-0.19758324021973714,0.32824944270262385,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
161,0.06885099900985818,0.10426803176107806,-0.2508295732606128,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
162,0.2468414366566961,0.6767599760504522,-0.2555650218497527,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
163,0.05407906807630916,0.4444742191665184,-0.0019066650463372237,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
164,-0.5068636625430903,0.22632223327805667,-0.6698759762629604,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
165,-0.06329434138982319,0.2613893108643948,-0.04210042947759354,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
166,0.20549456103146338,-0.3301897011836649,0.22907980825061175,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
167,-0.2360309963335952,0.42334751963712686,-0.230015859841002,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
168,0.20369911332016236,-0.4087484240485001,-0.3516722226322203,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
169,-0.19005387228203519,0.6254517017883462,-0.19839457541953348,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
170,-0.03022867132281902,-0.2121289964050265,0.005874528412042026,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
171,-0.24165654699044775,0.13403100428582754,-0.3706320646698704,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
172,-0.19675320069242294,0.12286578806620672,-0.14509744838452562,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
173,-0.043839248731603817,-0.3131084946042785,0.07915609268893604,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
174,0.03402062512302527,0.2568991668547856,0.10885261275863882,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
175,0.38141748609780607,-0.2653185019786475,-0.10333016064347852,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
176,-0.3672482224310057,-0.18016355000199202,-0.19319763302541235,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
177,0.1691011435522942,0.020623220537114056,-0.2078308557039287,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
178,-0.03099230148347829,0.007684021623415837,0.3850723356582799,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
179,-0.2251892124486543,-0.08725350147424808,0.1659518552563397,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
180,0.27877500123274995,0.21964168366803485,-0.2160218984193096,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
181,0.06134067047911709,0.015936776739967583,0.29814801048878337,Three-step,0.2,0.2,0.5,0.5,3411,0.0,0.0,0.0,correct,correct,1.5
