id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
29,1.5823991249012233,-1.6989409544940668,-1.512410521179397,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
30,2.1931085764964284,-0.10214209942053629,1.2566946325177397,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
31,-1.0460247190287624,-1.9059135226190687,-0.655803470168717,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
32,0.6626473209534607,1.464870115387254,0.03967300552344751,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
33,-1.256462204638182,-0.9231837930615083,-0.03284657515608118,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
34,-0.10242719083922693,1.7588730227095444,0.9372510490238852,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
35,2.177980920106156,-1.5624313663950846,-1.286433726037907,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
36,1.6628711527820697,-0.9361967107074619,-1.2813885244067187,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
37,2.529297558555751,-1.6876094403368993,-0.866604362021735,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
38,3.3926865203806424,1.4440178357520683,-0.19185761690888195,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
39,-2.1086856050933047,1.2117233790467414,0.054439066758483465,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
40,0.8009527192624736,0.7006992408289964,-0.6671049328721692,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
41,6.647918060619494,3.193409919025676,-1.1446473243215167,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
42,-1.636448931197696,1.5707887391418043,-0.61330565235982,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
43,1.8767506202143291,-0.2853406572988724,-0.28030925227101083,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
