id,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45,method,p_I1,p_I2,p_I3,p_I4,ph1,ph2,ph3,ph4,seed,psi05,psi15,psi25,psi35,psi45
1,0.09447776554097125,-1.786295505961586,-0.2753170488412474,0.14954742343292518,0.16568681693251466,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
2,1.6871186408553978,0.7801495510383415,-0.3481465766615203,0.10507176656620544,0.003696296259486211,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
3,0.00854413442150041,-0.2904253579067407,1.5348359567367191,0.610153343591217,0.10989096580328506,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
4,0.6762678669947862,-0.017227105460039346,0.6428573743250531,0.01618208169954944,-0.1456389800575696,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
5,-1.4292576897128082,-1.4309058091444649,-0.45961968588997976,0.20296101928918245,0.10953591212378237,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
6,0.04080984824068034,0.08963246910303727,-0.7122459354752242,-0.5318925226975563,-0.05779367277757304,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
7,-1.095154034919066,-0.48741447095890844,-0.04360730955544191,0.012836040857929236,-0.17120008944883003,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
8,0.32707187882171784,0.5582015758335679,-0.3996721657910986,-0.0713624813742551,0.19829774598206265,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
9,0.9280263062000086,1.7664630855430288,-0.2212777282655951,-0.2948539673517487,1.5866845210278076e-05,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
10,0.06060804559078703,-0.015514759749489454,0.22763710407621013,0.1507163043325087,-0.2685029141400203,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
11,0.28579197732793504,-1.1562578773483356,0.9007215643051181,-0.09316096678169093,0.06503589559682353,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
12,-1.3051619138863428,-1.2339559516386382,0.02679704059768692,-0.1104116745264453,0.193400210166527,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
13,0.5014319444152379,-0.7490576066779415,-0.026158191363560044,-0.20805446752941478,-0.2909013679700662,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
14,-0.24510625350889972,-0.05003402446900901,-0.4002623986838966,-0.061561211020436095,-0.14009555038469704,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
15,-1.8185375765908744,-0.499157156470663,0.8164674051167434,-0.09659075695240738,0.050509527440862075,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
16,2.10040276704076,1.9083070012599614,-0.1492505869918511,-0.04990563603260312,0.020950677035062773,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
17,-0.746979043294387,-0.5818649752826407,-0.631294429313926,0.05506054679626341,-0.02187952388973956,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
18,-1.3474800771405184,-0.297989316550229,-0.6137075401774459,-0.555274094215805,0.10313912991153917,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
19,0.7676652598290464,0.27853500642519824,-0.03155988509278148,-0.2184045672089641,0.04821173561644532,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
20,1.8483122095763482,2.599509182922018,0.1298280844767471,-0.1424560543813222,0.17417500952757947,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
21,1.5215199299768711,0.4343555212412525,-0.004964005095966159,0.017693953066350573,0.06764218541205161,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
22,-1.551440532750662,-1.0537701068992142,-1.055610091632316,-0.27504811561168296,-0.08275713517482136,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
23,-1.7147260454346187,-3.1211210430115415,0.31046541604743605,-0.1505905544615767,-0.03943396474568846,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
24,0.18810962476064735,0.4857974567682654,-1.098060057428304,0.33585143645948545,0.20066148576754567,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
25,0.8951569602387408,0.7952057623924331,0.13458274235283968,-0.08567184994643548,-0.09787690108690432,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
26,1.7378427691039329,-1.1100358708510798,-0.7123292275494933,0.22196669469815655,0.0021862765970659605,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
27,0.2882728583087905,0.6884395457049747,-0.32156086529300276,-0.09447980612493805,-0.05169826281403003,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
28,1.0704765064874011,-0.48904614154634346,0.050601809662621504,-0.23316035707407443,0.08447701959948688,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
29,0.3992459067505585,-1.0214980021039421,0.10843925057647527,0.114271097248121,0.04439589613884576,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
30,1.9212509196947412,2.570434963381383,0.7237522453151635,-0.15204390285939254,0.14151072256226002,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
31,0.19206471909823172,-0.2943972776161153,-0.2472584837839662,-0.11912749992368458,-0.11590516434706886,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
32,-0.6843302475945165,-0.37058447515789067,-1.3660047431464388,0.3647654838826371,0.16587796158780352,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
33,-2.120729392302716,-0.7429637622701991,-0.9545038417164651,-0.18487839703334666,0.0035677079218252045,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
34,-1.0003559590502262,-0.3552367471510811,0.009820830410347635,0.41527467421662534,0.09970004288398138,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
35,0.5110536127384993,0.37925242395571657,-0.5254836910365426,0.28044351270542967,0.010699998114758906,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
36,1.0916954249012152,2.011036663081662,0.7915169362011437,0.2200279969137688,-0.03987556633799915,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
