id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
28,Robins',0.14276683796909725,0.09592801570155075,-0.025630821952000726,-0.03649709441260722,-0.004028570607118725
29,Three-step-g,0.21322962790086844,0.008424811103089722,0.1166343052214936,0.13771232294008573,0.0631080418888654
29,Three-step-ipw,0.157020925759861,-0.045853778141531465,0.1391990451681075,0.11717146336572853,0.06310804188886594
29,Robins',0.31457035880964873,0.19502344101101343,0.1409956811912326,0.12784537321619113,0.06310804188886499
30,Three-step-g,1.048937429245399,0.41635420718160826,0.08080705715070782,0.03296348506207402,0.08409742508613488
30,Three-step-ipw,1.4105996449492562,0.6905239490872687,0.1048137262758813,0.012131059155471302,0.08409742508613467
30,Robins',0.10199186813708458,0.01779414746096273,-0.09045030369478085,-0.010346572719918658,0.084097425086135
31,Three-step-g,0.1705789593266849,0.055385747398415,-0.10353345527179404,-0.06526556857019061,-0.00950502680449618
31,Three-step-ipw,0.2668833196805859,-0.0021737801697179347,-0.20634378545787632,-0.07741533776812362,-0.009505026804496133
31,Robins',-0.08321740002144792,-0.09865200951337327,-0.17103001986678862,-0.09231243569717405,-0.00950502680449714
32,Three-step-g,-0.6321311693921554,-0.26466784179166414,-0.03921815818697033,-0.06395736687489835,-0.04489058313301072
32,Three-step-ipw,-0.8149113711015505,-0.32102264999893915,-0.04431405484362791,-0.024650876323050755,-0.044890583133010774
32,Robins',-0.0334166980702882,0.006341729146330244,-0.015722977580361043,-0.06429391888293623,-0.04489058313301117
33,Three-step-g,-1.728086493818004,-0.5262581160467391,-0.47569686879214307,-0.0779296068087385,0.04534890032772662
33,Three-step-ipw,-1.6671025166422266,-0.5354630089249292,-0.5176795621578452,-0.11698575413555279,0.045348900327689706
33,Robins',-0.3279903248282077,-0.2752965642945295,-0.20756794772384946,-0.016013126178117152,0.045348900327691705
34,Three-step-g,-1.0723406904247048,-0.34058900579224033,-0.09231893267091214,-0.045118168992331835,-0.07449591148325338
34,Three-step-ipw,-0.9990548644255879,-0.32657743539683937,-0.10718334274064617,-0.10348934783707575,-0.07449591148325335
34,Robins',-0.1101501314080413,0.02170337292808104,0.029281059775311657,-0.03351374182314765,-0.07449591148325127
35,Three-step-g,0.47651001356783085,0.3409571104443228,0.2838325055180284,0.16425825970715377,0.06944884753645243
35,Three-step-ipw,0.2650957589736913,0.2207143094155763,0.32337180166856444,0.21314654916921585,0.0694488475364644
35,Robins',0.19358373035817167,0.09769567713632554,0.16509737691520235,0.15038972915207646,0.06944884753647301
36,Three-step-g,0.31434629396214947,0.17683893899996592,0.24536092733182346,0.1614324144331781,0.11489270816863463
36,Three-step-ipw,0.3628844939702059,0.14935701193754503,0.23842824509086144,0.17180655033138292,0.11489270816866069
36,Robins',0.05598632323600055,0.17243889340804489,0.28852246124712005,0.17845040859696065,0.11489270816870656
37,Three-step-g,-1.061547191723033,-0.628022045322388,-0.3413683593238496,-0.22510282810342414,-0.1324676182787823
37,Three-step-ipw,-0.5267473657974564,-0.3712523766945226,-0.27144924090743894,-0.16090136607602523,-0.13246761827879916
37,Robins',-0.04189591567270593,-0.05133785079940656,-0.10838169241023049,-0.1865220504759152,-0.1324676182792031
38,Three-step-g,-0.5753349838854606,-0.3631351585450278,-0.24067590238317438,-0.12279782563636667,-0.08218022612194836
38,Three-step-ipw,-0.5434839590484024,-0.22113612583078757,-0.08875227649554572,-0.01311839309520201,-0.08218022612194853
38,Robins',-0.12481494008542884,-0.14182009317125915,-0.14163838612459168,-0.12852238000659866,-0.08218022612195898
39,Three-step-g,-0.8922950289213025,-0.7157407048466963,-0.3469767948080437,-0.00814674514317572,0.05345922596869387
39,Three-step-ipw,-1.2098791961262312,-0.8194801729192471,-0.4738408036476957,-0.029227901027919424,0.05345922596869348
39,Robins',-0.17494030775827496,-0.13420599687752977,-0.08811051398753554,0.02098532199909215,0.05345922596869357
40,Three-step-g,0.5824944918986598,0.6173509455821179,0.5676780667026533,0.22560458676160158,0.057116699801321294
40,Three-step-ipw,0.3637621048171569,0.5083948297986701,0.61414798596917,0.23292598715462717,0.05711669980132052
40,Robins',0.40324896267947746,0.3597887640540788,0.3491101599560807,0.18650883394102713,0.05711669980132107
41,Three-step-g,0.22393607225219334,-0.011495108381498347,-0.016141644260087587,-0.008276873065857856,-0.020053464305090772
41,Three-step-ipw,0.3684785469599752,0.008984569007103163,-0.1326349307165351,-0.05582247930028277,-0.020053464305090578
41,Robins',0.15019974776906678,0.13676077789544416,0.060134970977823686,0.00640584580523943,-0.02005346430509066
42,Three-step-g,0.5327570275425888,0.16778351074440745,0.1663200913776527,0.04095421217131036,0.009807319199544444
42,Three-step-ipw,0.7724026502826498,0.3039693514638823,0.21007674795622117,0.04520278798619842,0.009807319199544836
42,Robins',0.05953873926560257,0.01456650380099997,-0.030725414323116915,-0.024956684763955052,0.009807319199544572
43,Three-step-g,0.5165925937377766,0.1779967101573465,0.14652882555310512,0.020268829617123785,-0.019835977560663666
43,Three-step-ipw,0.62056094822658,0.10691547316076151,0.11362609321771243,0.09132585750007796,-0.0198359775606619
43,Robins',0.061368838163441346,0.005119324871550091,-0.018500390676042422,-0.037877345072299055,-0.019835977560661345
44,Three-step-g,-0.11792271651933955,0.10835538245513428,0.10532655324368508,-0.01945336030574849,-0.11104409402809653
44,Three-step-ipw,-0.3217940176055164,-0.04443837553583394,0.06501623170023826,-0.0356195955965442,-0.11104409402809744
44,Robins',0.029795022270087658,0.038097166929212424,-0.004159818480513372,-0.04381730742132412,-0.11104409402809912
45,Three-step-g,1.9759994462263344,0.8534043021458745,0.27817586687987844,-0.022909866072820882,-0.030480228599445387
45,Three-step-ipw,1.6452396736901775,0.9680667280385966,0.2790124187662031,-0.04128867544050244,-0.030480228599446803
45,Robins',0.048020758478412785,-0.05117205459474644,-0.09825580055125095,-0.08386636919295541,-0.030480228599480113
46,Three-step-g,0.38762391951844694,-0.09025429709801706,-0.22456907980274968,-0.19387895611632042,-0.11782632803522165
46,Three-step-ipw,0.2960529703269715,-0.10250912626756502,-0.23998599676049848,-0.1735285144854724,-0.11782632803518604
46,Robins',-0.17313822735826612,-0.16986431231890398,-0.19799092128599158,-0.17677323508953058,-0.11782632803537667
47,Three-step-g,-1.8835418522477718,-0.8848433316573829,-0.20136019388600357,0.006005427044632789,-0.024888760693821673
47,Three-step-ipw,-1.4036675438114692,-0.763990521946096,-0.219140866267606,-0.0024867347517625138,-0.024888760693821975
47,Robins',-0.05475462424672013,-0.04656418671123329,0.008432213568039271,0.005002830827834948,-0.024888760693822006
48,Three-step-g,0.41217590224283446,-0.08343117697321088,-0.14053084342210304,-0.1283726207263773,-0.11204504536433121
48,Three-step-ipw,0.4943658623595577,0.0862894656219453,0.05766602846948245,-0.03008756197989766,-0.11204504536432751
48,Robins',0.08886086322326307,0.0042305175532591464,-0.051870566774218786,-0.13165000456189938,-0.11204504536432607
49,Three-step-g,-1.2659525987518885,-0.5681600236080347,-0.45022423876635,-0.23401110263748465,-0.15818150530840708
49,Three-step-ipw,-1.332501894781149,-0.47499881692734386,-0.49939632680650825,-0.27966359602153096,-0.15818150530840724
49,Robins',-0.0246447771486795,-0.059188899379517754,-0.11440250239779526,-0.159819287735949,-0.15818150530849176
50,Three-step-g,0.03928448505052021,0.10866714054035662,0.03470043966633554,-0.05422624901140344,-0.0498815645666053
50,Three-step-ipw,0.2270838205570591,0.24234756443180144,0.11552253024581116,-0.01691199406696625,-0.04988156456662154
50,Robins',0.08526949913311112,0.12143514417039257,0.04485301937495392,-0.036786960263072974,-0.04988156456661921
51,Three-step-g,0.7693650519995243,-0.014482641274851061,0.04486671103284805,0.12664597440052103,0.047957704113878806
51,Three-step-ipw,1.0556355644317985,-0.04371761621830946,0.1282155805769168,0.1525960290173623,0.04795770411387871
51,Robins',-0.03805847698828051,0.022706635897085423,0.0857623595697554,0.11139863657254351,0.047957704113882435
52,Three-step-g,1.9963534730031316,0.8481456073310495,0.36086018170218787,0.14425657442733758,0.05775417466376438
52,Three-step-ipw,2.20433339491039,1.0157360607878183,0.3905474353613296,0.15003005698439723,0.05775417466376537
52,Robins',0.4320753569787253,0.29561502216613184,0.1853620699578137,0.1051521174675122,0.057754174663764146
53,Three-step-g,0.2439631314386024,0.3160045367736302,0.24916561057799108,0.08685041694924359,0.031095261790216676
53,Three-step-ipw,0.5139357788926311,0.4291944177031665,0.22391467706912713,-0.0015326015406511857,0.031095261790216457
53,Robins',-0.003752349960951327,0.009358125285026194,0.05200230938749771,0.04511768477591374,0.031095261790217408
54,Three-step-g,-0.12497300310034912,0.26378534535171577,0.23813308653916268,0.08013541929723687,0.007881394518672879
54,Three-step-ipw,-0.2623103693523062,0.16019645669700047,0.23058461805031458,0.04884875285344589,0.007881394518672827
54,Robins',-0.1077874745131093,-0.16076694254362658,-0.10952630886942526,0.010546667839000875,0.007881394518672829
55,Three-step-g,0.4746534825263569,0.18973567235605351,-0.11358735017055602,-0.05362393644505201,-0.06981716822522446
55,Three-step-ipw,0.07195038631454263,0.13302270141731698,-0.20247288799553476,-0.08662787233132234,-0.06981716822522362
55,Robins',0.0072452095988112955,0.037861055712900535,0.007042277409383239,-0.006776163006416794,-0.06981716822520918
56,Three-step-g,-1.8314324048705786,-0.7605871325895982,-0.3116134194463017,-0.1486989636059837,-0.06775172281371594
56,Three-step-ipw,-1.4109186737809447,-0.5078289278742756,-0.217497445524585,-0.17646393825328172,-0.0677517228137168
56,Robins',0.10018575226142805,-0.00390413314940827,-0.023157884493973692,-0.0959734109189659,-0.0677517228136942
57,Three-step-g,-0.16542267276284106,-0.3253314630062775,-0.25187342284169695,-0.08033927112533991,0.0069830230199612806
57,Three-step-ipw,-0.04349839795697147,-0.19352542943881895,-0.09198283752629408,0.007866315416768462,0.006983023019961203
57,Robins',-0.193658905555211,-0.24919750243635397,-0.22218752928740887,-0.0795388329855745,0.006983023019961322
58,Three-step-g,-0.9199910117316829,-0.5044313691824148,-0.26033133577139733,-0.16028600425758038,-0.09041963880766796
58,Three-step-ipw,-1.2138949091496511,-0.3641676679898168,-0.1749806476797368,-0.23577989712910957,-0.09041963880767806
58,Robins',-0.20937208334864285,-0.08643248299913407,-0.08143124578151906,-0.1366020064907403,-0.09041963880766983
59,Three-step-g,0.3328334981318715,0.36872517622378137,0.30368423592705396,0.07494164167232678,-0.001882922018608715
59,Three-step-ipw,-0.13202113435291543,0.1543733389289233,0.3165473635039568,0.15451891500831189,-0.0018829220186087432
59,Robins',0.21029449255745394,0.08914104937855363,0.08178262333996057,0.039420948025456724,-0.0018829220186087178
60,Three-step-g,0.03990342963564984,0.27302266878064296,0.2634811268408539,0.15335143570375234,0.046601094068896384
60,Three-step-ipw,-0.42195646918400026,0.11578288624745856,0.11936652925401399,0.09131288185580422,0.04660109406890516
60,Robins',0.31348938290259304,0.270963159638589,0.16550415393031598,0.11274738856267306,0.046601094068897196
61,Three-step-g,0.5609105000307457,0.24152584392901402,0.029179457965995026,-0.011911160240666468,-0.04221410692520186
61,Three-step-ipw,0.891055728008612,0.41999875629199895,0.11782745035450894,0.051597070355263806,-0.0422141069252016
61,Robins',-0.0328048173148433,-0.02109462351823376,-0.02072844181788088,-0.01581428816011663,-0.042214106925202236
62,Three-step-g,0.5454247684979382,0.09225531473093407,0.17642802500388902,0.03644242211717472,-0.022702943107888167
62,Three-step-ipw,0.5522882545566821,0.16841912297193196,0.30703322558558876,0.09235386901773392,-0.02270294310788666
62,Robins',0.08689321590122316,0.0834166576830585,0.09100167652528816,-0.006130403211182903,-0.022702943107886696
63,Three-step-g,-0.40441597260594825,-0.2858919402898851,-0.17179298808851978,-0.05481208531459925,0.03982576375966844
63,Three-step-ipw,0.16144033463454263,-0.2914468848722476,-0.31566003798780407,-0.13798292519647246,0.03982576375967284
63,Robins',-0.04244689339350316,-0.018108898553816328,-0.03399432923814649,-0.03902071090473849,0.03982576375966828
64,Three-step-g,-0.19727565792488266,-0.030460264416223997,0.1389624539131638,0.17005276328703636,0.11173253946943479
64,Three-step-ipw,0.16905773528136564,0.16937761453178224,0.21157237124747472,0.18850491283069767,0.11173253946943433
64,Robins',0.23552357203574273,0.2868273636302505,0.2675170150494322,0.1918491235175533,0.1117325394694595
65,Three-step-g,-0.5009492678033011,0.04699162032657875,0.2376363377823447,0.2706917528759207,0.12896604662296007
65,Three-step-ipw,-0.15529309722468435,0.07735910920316716,0.25717208458046636,0.3130375041038426,0.12896604662296016
65,Robins',0.3112379882924796,0.38721224022022316,0.4088381476501371,0.3326248273786782,0.12896604662296016
66,Three-step-g,-0.8690610381805475,-0.8181783478694902,-0.4248653902286412,-0.051040398107762744,-0.021092786171762745
66,Three-step-ipw,-0.4843637410431619,-0.3594323057927327,-0.27011066829562164,-0.01841640944723501,-0.021092786171762853
66,Robins',-0.05617708026390324,-0.09833473609601724,-0.08649428591158011,-0.0049187348463309195,-0.02109278617176279
67,Three-step-g,0.06910790582958999,0.16411276302806735,0.18794592703598198,0.020978559380067395,-0.04088484049644208
67,Three-step-ipw,0.0005857605638758184,0.1859712537102669,0.2600952811339731,0.04160633959773662,-0.040884840496442094
67,Robins',0.19410297795114012,0.047411104595471626,0.011419564057961702,0.0011811033239152381,-0.04088484049644211
68,Three-step-g,-0.5401588462884409,-0.3189689263987403,-0.05427786469835529,-0.020152109560143325,-0.0065051983859269365
68,Three-step-ipw,-1.132782524535567,-0.5367452958181276,-0.052809035240541854,-0.017217265432554713,-0.006505198385926872
68,Robins',0.029548452223604103,0.06788232223960908,0.035701724462301264,-0.018430087747342158,-0.006505198385926987
69,Three-step-g,0.3551671430508907,0.3042644655922369,-0.1733468230731364,-0.09538744084816785,-0.039144577787873204
69,Three-step-ipw,0.8582659436097165,0.4381989231884272,-0.16726317865387055,-0.03347882293255063,-0.03914457778787379
69,Robins',-0.04532940631595212,-0.0937508845935191,-0.13438092086939962,-0.04347428417588474,-0.03914457778786417
70,Three-step-g,0.1266223559117447,0.27078742957580726,0.027875869158302084,-0.041292591102787456,0.03132108081708738
70,Three-step-ipw,0.2592449387414254,0.2447098976226542,-0.0533971781100768,-0.052129684974554294,0.03132108081708756
70,Robins',0.09150873682718592,0.0574327040879288,0.03714126365967156,0.0011049891521026972,0.03132108081708952
71,Three-step-g,-1.035105814170303,-0.4103604615638722,-0.02301073672404885,0.0988889183636773,0.03868889179213254
71,Three-step-ipw,-1.2066385620731952,-0.17732331986644354,0.05521673090739663,0.10544320153013442,0.03868889179213303
71,Robins',0.06435841057634555,0.11622142228011266,0.12685469715762954,0.10514488294567335,0.03868889179212667
72,Three-step-g,0.7635094542777272,0.18830626046976628,0.080233072896018,0.10854250216698194,0.07154282924199824
72,Three-step-ipw,0.8469561162659233,0.3181896489095462,0.23309852431732292,0.15906184487459007,0.07154282924200218
72,Robins',0.13399169129527325,0.1327504018426601,0.12887748505658128,0.11084579448425598,0.07154282924200005
73,Three-step-g,0.19878660756851202,0.16752180285278617,0.056274551878074314,-0.07551725551954085,-0.0763341119756072
73,Three-step-ipw,0.2746673183803004,0.23976868151531286,0.03557240265205353,-0.11777262950077773,-0.07633411197560652
73,Robins',0.02050038072796038,-0.034225708292989744,-0.12168266082585406,-0.1259579665227258,-0.07633411197560773
74,Three-step-g,-0.09008689187305828,0.22908186392271299,0.32864084250921555,0.2652086499797638,0.052094288497518314
74,Three-step-ipw,0.49746181798657796,0.43810706772382507,0.38802110430930087,0.2979782442997325,0.05209428849751987
74,Robins',0.3177810888696131,0.37405017361355525,0.3433654826164432,0.2412444039925911,0.05209428849751884
75,Three-step-g,0.7888324570232185,-0.1562078028572884,-0.21641482932890344,-0.08776703352278523,-0.05121257154933713
75,Three-step-ipw,0.7903444791291298,-0.20634032774565672,-0.27142842957135016,-0.11810260664133712,-0.05121257154933717
75,Robins',-0.1746216758767107,-0.1562882388832897,-0.11175726162096752,-0.08494594731960681,-0.05121257154933775
76,Three-step-g,0.01691834188281578,-0.208184219056011,-0.45571384398994946,-0.32015721629812305,-0.149005197161231
76,Three-step-ipw,-0.36640730145408984,-0.4893950063849421,-0.5380333090870488,-0.37795218862735497,-0.14900519716131191
76,Robins',-0.2181073533514526,-0.24375341566882608,-0.31244040804435036,-0.2685228294232495,-0.1490051971614573
77,Three-step-g,0.7922577597327867,0.4949591760640717,0.3162229538189913,0.13657756817020475,0.018560323639997645
77,Three-step-ipw,1.1503901415082656,0.6034493694771544,0.3390169989110329,0.11814811799987332,0.018560323639997725
77,Robins',-0.025641366675583758,0.10701780717208804,0.13252701799527128,0.10325416676352615,0.018560323639995265
78,Three-step-g,-0.8717656325734405,-0.31042322757381996,-0.10220771802234893,-0.07475560800725901,-0.05683509194088215
78,Three-step-ipw,-0.75960554815235,-0.27839845082119286,-0.150813324387442,-0.11539306982211629,-0.05683509194085227
78,Robins',-0.019297622076940243,-0.08225475633653945,-0.09331991239501104,-0.08887899949118004,-0.05683509194088339
79,Three-step-g,-0.1420931188337412,-0.03443771266261424,0.0665437161509062,0.0767850929782645,0.019641430857830107
79,Three-step-ipw,-0.2838785084542643,-0.14870838120352536,0.04425041885147202,0.08693430590676422,0.019641430857829528
79,Robins',-0.23200372165360036,-0.1824889327299847,-0.018351901310716075,0.06898571377922076,0.019641430857829822
80,Three-step-g,-0.4031339773876518,-0.24446020135580845,-0.1845012531572177,-0.06516731421038686,-0.061865264986121625
80,Three-step-ipw,-0.32696327856282875,-0.1318622547177216,-0.10625005686740624,-0.018612220791261878,-0.06186526498605841
80,Robins',-0.09902015996462175,-0.15139872067174018,-0.1901323016715457,-0.07949902396087866,-0.06186526498612564
81,Three-step-g,0.6076817922495693,0.1137180655250352,-0.17672210489507112,-0.155102136251831,-0.05329289380596962
81,Three-step-ipw,0.31229343982495067,-0.11231551603447679,-0.32602348499569644,-0.14907607260820416,-0.05329289380596666
81,Robins',-0.09911925348088917,-0.12357344741393708,-0.16175393415804368,-0.1374200790491781,-0.053292893805962034
82,Three-step-g,-1.2435591784132902,-0.39720412090062057,-0.047753001752213683,-0.061544340387094464,-0.03137274712598193
82,Three-step-ipw,-1.045425110479187,-0.3464318202970804,-0.06342814963977868,-0.04022669633294741,-0.03137274712598208
82,Robins',0.07697912903359347,0.03188890075856738,-0.05969425037447737,-0.08586105002637508,-0.031372747125977055
83,Three-step-g,-0.18463913748705882,-0.07581426035947561,0.03048615810883021,0.07644970523951711,0.0026503454426589435
83,Three-step-ipw,0.12759967058954186,-0.075954847092528,-0.01622372534441675,0.07570851080087336,0.0026503454426589214
