id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
31,Robins',0.1885237754505442,-0.7368036414240664,-0.10225157489257741,-0.20470951093903886,-0.09217582745091228
32,Three-step-g,-0.6321311693741969,-0.6036578079312509,-1.0339009423495786,0.2724840068202114,0.1517288244847808
32,Three-step-ipw,-0.8149113711015189,-0.8908256515423625,-1.1183389497946823,0.22073310682528427,0.15172882448448793
32,Robins',0.010806099686276965,-0.3090383699394626,-0.76451741303404,0.17581647844402623,0.15172882448467107
33,Three-step-g,-1.7280864948623857,-0.6832218435140022,-1.017294204950139,-0.15249148356270478,0.014006727862464324
33,Three-step-ipw,-1.6671025166049702,-0.6475392331296714,-1.5289651375404052,-0.24263883881366666,0.014006727862464501
33,Robins',-1.3358612878918303,-0.45005815860537773,-0.8412803672982756,-0.15826636105732736,0.014006727862222885
34,Three-step-g,-1.0723406904248218,-0.8871534696537778,-0.0835982337923236,0.3132840691254796,0.06816415444172763
34,Three-step-ipw,-0.9990548644254078,-1.0494336608809651,-0.26315316789374477,0.15959677074928302,0.06816415444172809
34,Robins',-0.655389089909836,-0.5960543479231667,-0.1655851773215045,0.35720140070667,0.06816415444172758
35,Three-step-g,0.4765100135911291,0.3535576292350533,-0.2664695301502098,0.18175746597781153,-0.008941245840923154
35,Three-step-ipw,0.26509575897376,0.6078735041034682,-0.8328372452267829,0.04862673986158402,-0.008941245840923252
35,Robins',0.19389993252930932,0.5030978643438289,-0.2096103207214007,0.21136258401198652,-0.008941245840923314
36,Three-step-g,0.3142745938419344,2.045758510258468,0.8620337668644341,0.14494445181058108,-0.08068034064692252
36,Three-step-ipw,0.3620220738988079,2.047628616154428,0.5749960747493496,0.12817289411541113,-0.08055242243551375
36,Robins',0.1577293718930941,1.093417787667462,0.8087883377793489,0.2850013423882624,-0.08065544839504636
37,Three-step-g,-1.061547191629577,-0.4585401167500452,-0.7753594991583188,-0.2843268033653438,-0.34035840703671344
37,Three-step-ipw,-0.5267473657950262,0.00044737380435372554,-0.5229849666578285,-0.008931567516729376,-0.34035840703285447
37,Robins',-0.9920550434914666,-0.6557567382126193,-0.44659521481929393,-0.38359845218436683,-0.3403584070375331
38,Three-step-g,-0.5753349838920497,0.6718978758293146,-0.70441103527564,-0.12146018351416595,-0.026229572329562894
38,Three-step-ipw,-0.5434839590484035,1.3760051011201244,-0.8817117222398793,-0.08633138790269775,-0.0262295723295616
38,Robins',-0.5593643767351087,0.280405835752009,-0.7252364062301798,-0.17410047194240794,-0.026229572329564205
39,Three-step-g,-0.8922950289225142,-1.6174222725782696,-0.1257353323876093,-0.37349765655727796,0.15052930733442713
39,Three-step-ipw,-1.2098791961338073,-1.2041144894539932,-0.4988913028116504,-0.38843704961611464,0.15052930733444067
39,Robins',-0.5550156443481418,-0.836320314246255,-0.13101357211669631,-0.37376795404529367,0.15052930733181588
40,Three-step-g,0.5824944918690373,0.7799623870804049,0.26280259206641066,0.21139602920776007,0.02739933184344228
40,Three-step-ipw,0.36376210482144555,0.6407360695985627,0.30698403083849657,0.21455947594562946,0.027399331843442346
40,Robins',-0.12526754114020028,0.3696834571706752,0.3650253649666531,0.14193375558593405,0.027399331843442384
41,Three-step-g,0.22393607225217763,-0.1043015589357146,0.470647831867493,-0.31451646469078137,0.0740169885477252
41,Three-step-ipw,0.3684785469600094,-0.007272134875715578,0.005361604313292787,-0.38961159624784664,0.07401698854772533
41,Robins',0.17988825525558855,0.22838632896897554,0.38598271550441,-0.17840188375750862,0.07401698854772545
42,Three-step-g,0.532757027543068,0.4625971931385521,0.034855188661329535,-0.0041203036183706365,-0.08499964992851229
42,Three-step-ipw,0.7724026502467232,0.9345468596986327,0.08683886791200657,0.11334235246354361,-0.08499964992851233
42,Robins',0.29162411515094616,0.16388799609624669,0.28591714038189353,0.13560121780794795,-0.08499964992851125
43,Three-step-g,0.5165925937670677,0.8279577579431039,-0.5221434955321651,0.24714692704890953,-0.07663923394746043
43,Three-step-ipw,0.6205609482329782,0.512609688588914,-0.5789437160596572,0.09643541625010893,-0.07663923394746049
43,Robins',0.2881289505545373,0.28696384978715944,-0.33029837131869483,0.2547510822438077,-0.0766392339478388
44,Three-step-g,-0.1179227165191664,-0.5436615445841062,-0.3286390192332225,-0.40372094282315,-0.22657108297026468
44,Three-step-ipw,-0.32179401760651916,-0.5751724525309027,-0.30208370036974014,-0.508694339100096,-0.22657108297011944
44,Robins',1.0785520021508623,-0.1684975744220685,-0.07602938666662233,-0.27769910951280846,-0.22657108296978362
45,Three-step-g,1.9759994462403463,-0.0983289575629869,-0.27792136742258616,0.20912236943592577,0.011047017907522267
45,Three-step-ipw,1.645239673855394,0.05179632239467166,-0.4679669057440672,0.15416936504759596,0.011047017907522091
45,Robins',1.6502456033560935,-0.016309149417108367,-0.0782086375028419,0.21711499083846791,0.011047017907526187
46,Three-step-g,0.38762391951567027,0.21027685439776692,-0.10908794376650198,-0.13195456479340556,-0.06937963731191837
46,Three-step-ipw,0.29605297032962863,0.6027463592332061,-0.16836848685229927,-0.23510448409847987,-0.06937963731199778
46,Robins',-0.3008324181602696,0.03763207479606421,0.04750531461641942,-0.07738831955236897,-0.06937963731191847
47,Three-step-g,-1.8835418523091858,-0.5400325101804487,-0.796513526009049,0.3656787749939693,-0.026757098952914848
47,Three-step-ipw,-1.4036675438121307,-0.3951388013747115,-0.8862736953162539,0.4087773214457991,-0.026757098952913515
47,Robins',-1.2660510236257139,-0.3875646852682877,-0.8368646210225387,0.404661515892461,-0.026757098951546477
48,Three-step-g,0.4121759022427601,0.8000999545680448,0.09861743444458905,-0.04039715581359852,-0.26215889280409466
48,Three-step-ipw,0.4943658623294113,0.25760291964649684,0.29411860158823155,0.03122036639303325,-0.2621588928044007
48,Robins',0.3526419591382473,0.8039971680534465,-0.016562316934134097,-0.12287466399314328,-0.2621588928120331
49,Three-step-g,-1.2659525987612226,-1.5121339731427161,-0.9463812001267358,-0.942498031973056,-0.15600146942728316
49,Three-step-ipw,-1.3325018948009804,-1.6511903113636792,-1.1117720410326606,-0.8280405547465844,-0.15600146942729415
49,Robins',-0.35287966130776616,-1.1431171986786957,-0.3968939039977681,-0.738947241934996,-0.15600146942728135
50,Three-step-g,0.03928448505106983,0.6238985213792881,0.08992074333189011,-0.18374641798988225,0.004829052382476753
50,Three-step-ipw,0.22708382055524692,1.2002395034465578,0.3275965983357774,-0.0559636401214375,0.004829052382476492
50,Robins',0.37079683390392304,0.1874569454239751,-0.1281156113643874,-0.3239086324140493,0.004829052382476343
51,Three-step-g,0.769365052000383,-0.9479352096883177,-0.560536613909086,0.10517782632206991,0.06859508539091808
51,Three-step-ipw,1.0556355644344615,-0.7957248289889529,-0.6753490661038134,0.22104974731428545,0.06859508539091824
