id,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45,method,p_I1,p_I2,p_I3,p_I4,ph1,ph2,ph3,ph4,seed,psi05,psi15,psi25,psi35,psi45
1,-0.03446522022782673,-1.750289887660492,-0.17729785548045965,0.09733159746076515,0.16197149852983372,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
2,1.1908860726974744,0.8276290713370895,-0.3974408708853103,0.05907433376282593,0.018478567538546927,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
3,-0.06042770613455252,-0.01302019193525125,1.5058598951551974,0.6467207356552683,0.11932366018082961,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
4,1.1075881788341182,-0.018812956715026936,0.6271125122047934,0.03595482812887068,-0.14687176289464543,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
5,-1.6731499022016814,-1.366021778494732,-0.40883329340085894,0.22672710284722042,0.11647729495217057,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
6,-0.13634588190253277,-0.13368974135345005,-0.669220995394601,-0.545918281423666,-0.05193182246779344,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
7,-0.42291324281368414,-0.3754812235382735,-0.010651763582602104,0.0016858831684610006,-0.1453173975657895,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
8,0.9953350906003914,0.4935811436629305,-0.3028861908551026,-0.03209531929270192,0.20199234950173664,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
9,0.29703927684665843,1.8072094237160354,-0.4408714743171616,-0.318506537908502,-0.005361248828238252,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
10,-0.09733796295257845,0.118428326423011,0.2583499312585982,0.13721068037270667,-0.27462328862852603,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
11,0.21533241258496622,-0.607761752999619,1.0024170123114404,-0.11870763278802339,0.0783042876327973,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
12,-1.5599825697326397,-1.3090956161814766,0.017062426003903525,-0.06803929385211015,0.18850787589239826,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
13,0.18411870246868758,-0.27717550636347543,0.15758646780063462,-0.20659949653277407,-0.29189262619504663,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
14,0.1392525623151868,-0.04294535379960544,-0.4150946865274391,-0.10042755972115841,-0.1497773699667432,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
15,-1.9392503525972227,-0.23618408275973482,0.972598038721581,-0.07847523749664112,0.05746266537625156,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
16,2.3162206005867487,2.039457428064425,-0.041871032337099906,-0.05287468259744468,0.03591404637137443,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
17,-0.9393713510592044,-0.524409410184614,-0.6314060737998612,0.07728470804595591,-0.018924469249243514,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
18,-1.0066391202458336,-0.40376683930324586,-0.5601630617049133,-0.5924692537114932,0.10890669837793737,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
19,1.0420494312725836,0.07736456800390794,-0.06425003787903001,-0.23697063924013997,0.04940662007872037,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
20,2.498016796159557,2.7345184440108627,0.024585885114978168,-0.08339965110344635,0.1664070482653504,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
21,0.642459409562263,0.660690303687862,-0.14144371338700126,0.03978944098769866,0.06823042847243396,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
22,-0.9192139690538309,-1.042148583047671,-1.284556678900485,-0.29159047734083215,-0.07612874618323923,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
23,-1.862590300399234,-3.3680795153642276,0.16961628961885922,-0.1476150301406877,-0.041454447467986356,Three-step-g,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,3411,0.0,0.0,0.0,0.0,0.0
