id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23,sigma
41,0.8731794484249188,2.517551292253028,-2.7045574096615383,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
42,1.7482212544203304,6.448077234907288,2.1819731420116653,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
43,-4.406432538421095,-0.8788788143874545,0.2187592386857914,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
44,-5.020854782654658,6.1009869186386245,5.9211695302300145,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
45,3.9166492552864263,2.603714424769826,6.38583049283076,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
46,2.6639261393418048,4.2142682315156055,0.4225565416327922,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
47,2.8645174608037056,-1.0600944009180795,9.75147321007322,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
48,0.4566624333583147,1.5030350600171107,2.993020983363081,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
49,2.006402784635569,-1.7930437247107203,-3.016770125052323,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
50,3.1298085201569377,8.965974651625581,12.72678869406176,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
51,0.22530304315633778,0.013957625091284509,3.85837151936237,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
52,2.5110922595297085,1.2121905810033096,0.3928021064475135,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
53,7.795899780124328,3.3670607025296517,5.619977308869884,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
54,-3.5520669308645356,4.045469571410953,-2.6365761237109018,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
55,4.561344868680592,3.5437960918252775,4.755381795757703,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
56,-2.1248886379880134,-7.357625341555714,-1.5382410606546477,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
57,-4.417801017411171,5.06241562364916,-3.6489784093964985,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
58,-4.859869492899616,0.03865230809685441,1.5660995068219652,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
59,-1.353197075181972,-1.7973728468373922,-2.7732606869548535,Robins' estimator,0.25,0.4,3411,1.0,1.0,1.0,10
