id,est_psi03,est_psi13,est_psi23,method,p_I,ph,seed,psi03,psi13,psi23
5,2.432498265878844,2.220275004213337,0.6092509505890635,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
6,1.7082890945411509,2.2224146733745034,1.3826431078585482,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
7,1.3076881679051116,1.8060308660760218,0.8736992224945408,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
8,0.9139362072740642,0.8663947240953704,0.5666702515499558,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
9,1.1476245736070672,0.40459899458157333,0.5341114566509848,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
10,-0.5227190522522275,-0.20690965538220174,1.1740193374149093,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
11,-0.02283547678022157,0.741391190736268,0.4886254268347647,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
12,1.007197417456095,1.1076847251457809,1.3913986241463334,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
13,1.4233529635478346,1.0563479845215544,0.8565304254782398,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
14,0.9669264195025464,0.8763836432565234,0.6754156118783923,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
15,2.6053474229148303,2.081587879654683,1.7686337049805534,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
16,2.1414315333283866,1.665067192564671,1.767137660168828,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
17,2.681502625884492,1.8951046243661245,1.2255331413097112,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
18,1.7891552718843202,1.6280973123027451,2.0151195449259216,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
19,0.4930682938923954,1.1692921406422125,0.9299272167510158,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
20,1.7193800427905765,1.7400118269722826,0.7804417089760137,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
21,1.6692984761699854,1.8546312685427964,1.3418796177348495,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
22,0.5594647730230036,1.436860943651064,1.038962178170482,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
23,0.7523783975491146,1.3351717834619587,1.1184343553242964,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
24,1.1858884729447459,1.8165301435803949,0.5038912874501298,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
25,0.5077218689295244,1.2410309857627897,0.587727166919444,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
26,3.7854818670151538,1.4679154459748849,0.8434101926164259,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
27,1.0017507488967494,0.3990324535160482,1.053621604398558,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
28,1.9185866798305424,1.1154830341618218,1.1354134365064572,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
29,1.6439616005413331,1.6751102388981072,0.863375951290806,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
30,0.8530887858338851,1.4448324504876557,1.1620537789681036,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
31,0.638384492535343,1.6552274298476188,0.8253746869670845,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
32,2.281535742793614,1.9970920178701723,1.9497530058511918,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
33,0.7497545026978643,2.2882908827206965,0.25052429759181516,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
34,0.4704311715217926,0.5825685971563794,0.781432587261476,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
35,2.3932877886143604,1.654010493204153,0.8641850281952227,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
36,0.4300338133771462,-0.06645381928592846,0.7726264536866354,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
37,1.957314079272825,2.404832896370093,1.3060297003304944,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
38,0.49179817525273917,0.6644952167208973,1.1103955343443033,GMM estimator,0.25,0.4,3411,1.0,1.0,1.0
